card_id	internal_card_id	card_name	
.1177	10186	Tremor
.1180	10463	Vampiric Spirit
.1181	10511	Venerable Monk
.1182	10540	Vernal Bloom
.1184	10566	Viashino Sandstalker
.1185	10572	Vicious Hunger
.1186	10601	Vine Trellis
.1187	10681	Volcanic Hammer
.1188	10829	Warped Devotion
.1189	10904	Western Paladin
.1190	11005	Wing Snare
.1191	11065	Wood Elves
.1192	11108	Worship
.1193	11117	Wrath of Marit Lage
.1194	11159	Yavimaya Enchantress
.1195	9545	Suntail Hawk
.1196	10135	Trained Armodon
.1197	10984	Wind Drake
.1198	327	Akroma, Angel of Wrath
.1199	431	Ancient Spider
.1200	10432	Utopia Tree
.1201	4457	Heavy Ballista
.1202	2097	Crumbling Necropolis
.1203	5105	Jungle Shrine
.1204	8261	Savage Lands
.1205	8411	Seaside Citadel
.1206	534	Arcane Sanctum
.1207	8979	Solemn Simulacrum
.1208	1555	Cathodion
.1209	5504	Leaden Myr
.1210	8743	Silver Myr
.1211	1952	Copper Myr
.1212	4946	Iron Myr
.1213	4081	Gold Myr
.1214	373	Alpha Myr
.1215	10480	Vault of Whispers
.1216	8416	Seat of the Synod
.1217	10178	Tree of Tales
.1218	4180	Great Furnace
.1219	424	Ancient Den
.1220	8565	Shadowmage Infiltrator
.1221	1059	Blazing Specter
.1222	7690	Ravenous Baloth
.1223	3142	Eternal Witness
.1224	9368	Stoic Angel
.1225	5592	Lightning Angel
.1226	10623	Visara the Dreadful
.1227	589	Argothian Enchantress
.1228	5251	Killer Whale
.1229	3924	Glimmering Angel
.1230	5974	Masticore
.1231	979	Benalish Knight
.1232	8771	Simic Sky Swallower
.1233	2399	Deft Duelist
.1234	4415	Havenwood Wurm
.1235	8862	Skyknight Legionnaire
.1236	5536	Leonin Skyhunter
.1237	9761	Tempest of Light
.1238	8742	Silver Knight
.1239	4955	Isamaru, Hound of Konda
.1240	5713	Loxodon Gatekeeper
.1241	4263	Groundbreaker
.1242	430	Ancient Silverback
.1243	4384	Harmonize
.1244	3710	Gaea's Skyfolk
.1245	7761	Recollect
.1246	6957	Oxidize
.1247	3494	Fledgling Djinn
.1248	4439	Heartbeat of Spring
.1249	5807	Magus of the Bazaar
.1250	10748	Wall of Blossoms
.1251	1525	Carven Caryatid
.1252	11015	Winter's Grasp
.1253	1668	Char
.1254	4830	Incinerate
.1256	8011	River Boa
.1257	10680	Volcanic Geyser
.1258	11225	Zombify
.1259	9946	Thrashing Wumpus
.1260	6466	Nantuko Shade
.1261	5816	Magus of the Moon
.1262	7296	Porphyry Nodes
.1263	9072	Spark Elemental
.1264	9811	Teroh's Faithful
.1265	7607	Rain of Tears
.1266	5806	Magus of the Arena
.1267	6973	Paladin en-Vec
.1268	8756	Silvos, Rogue Elemental
.1269	8067	Rorix Bladewing
.1270	4880	Inkfathom Divers
.1271	10284	Twincast
.1272	11155	Yavimaya Barbarian
.1273	1991	Counsel of the Soratami
.1274	5983	Mawcor
.1275	2204	Damnation
.1276	3839	Ghostfire
.1277	5680	Longbow Archer
.1278	11120	Wrecking Ball
.1279	6297	Moonglove Extract
.1280	6555	Nessian Courser
.1281	10030	Time Warp
.1282	5808	Magus of the Candelabra
.1283	5810	Magus of the Disk
.1284	5813	Magus of the Library
.1285	7790	Regress
.1286	5814	Magus of the Mirror
.1287	5818	Magus of the Tabernacle
.1288	4088	Goldmeadow Harrier
.1289	9438	Streetbreaker Wurm
.1291	4941	Iridescent Angel
.1292	548	Archangel
.1293	3697	Fyndhorn Elves
.1294	11232	Zuran Spellcaster
.1296	3832	Ghost Warden
.1297	10850	Watchwolf
.1298	1112	Blood Knight
.1299	9202	Spirit of the Night
.1300	9339	Steel Wall
.1301	7711	Razorfin Hunter
.1302	10599	Vindicate
.1303	5656	Llanowar Knight
.1304	3716	Galina's Knight
.1305	8655	Shivan Zombie
.1306	8371	Sculpting Steel
.1307	6183	Mire Boa
.1308	7265	Platinum Angel
.1309	5193	Keen Sense
.1310	9105	Spectral Lynx
.1311	6324	Moroii
.1312	1465	Cancel
.1313	5805	Magus of the Abyss
.1314	5815	Magus of the Moat
.1315	5144	Kami of the Crescent Moon
.1316	8675	Shrieking Grotesque
.1317	7189	Phyrexian Walker
.1318	7365	Primal Frenzy
.1319	597	Armadillo Cloak
.1320	10728	Vulshok Sorcerer
.1321	2552	Diplomatic Immunity
.1322	8523	Serra's Embrace
.1323	4869	Infest
.1324	5280	Kiss of the Amesha
.1325	479	Annex
.1326	10963	Wild Nacatl
.1327	3379	Field Marshal
.1328	5603	Lightning Helix
.1329	1388	Bull Cerodon
.1330	10837	Warrior's Honor
.1331	6704	Nuisance Engine
.1333	9147	Spidersilk Armor
.1334	8515	Serra Advocate
.1335	8902	Sleeper's Robe
.1336	3895	Gilded Lotus
.1337	1074	Blightning
.1338	11194	Zephid's Embrace
.1340	6978	Palinchron
.1341	10167	Treachery
.1342	10025	Time Spiral
.1343	7083	Peregrine Drake
.1344	8953	Snap
.1345	713	Auratog
.1346	9536	Sunscape Apprentice
.1347	9901	Thornscape Apprentice
.1348	9988	Thunderscape Apprentice
.1349	6613	Nightscape Apprentice
.1350	9415	Stormscape Apprentice
.1351	10040	Tinker
.1352	7843	Repulse
.1353	2583	Dismiss
.1354	6242	Mogg Fanatic
.1355	6325	Morphling
.1356	10112	Tower Gargoyle
.1357	7916	Rhox War Monk
.1358	4844	Indomitable Ancients
.1361	7400	Prodigal Pyromancer
.1362	10006	Tidehollow Strix
.1363	2991	Elvish Visionary
.1364	8520	Serra Sphinx
.1365	680	Assault Zeppelid
.1366	10077	Topan Ascetic
.1367	7967	Rip-Clan Crasher
.1368	5714	Loxodon Hierarch
.1369	11084	Woolly Thoctar
.1370	3693	Fusion Elemental
.1371	3701	Gaea's Anthem
.1372	8032	Rockslide Elemental
.1373	8304	Scavenger Drake
.1374	4783	Ihsan's Shade
.1375	180	Absorb
.1376	6190	Mirri, Cat Warrior
.1377	6393	Muscle Sliver
.1378	6102	Might Sliver
.1379	902	Battering Sliver
.1380	1033	Blade Sliver
.1381	1227	Bonesplitter Sliver
.1382	2129	Crystalline Sliver
.1383	4653	Horned Sliver
.1384	6077	Metallic Sliver
.1385	7262	Plated Sliver
.1386	8776	Sinew Sliver
.1387	9179	Spinneret Sliver
.1388	9224	Spitting Sliver
.1389	9684	Talon Sliver
.1390	10528	Venser's Sliver
.1391	10849	Watcher Sliver
.1392	11009	Winged Sliver
.1393	10008	Tidings
.1394	6849	Opportunity
.1395	3631	Frantic Search
.1397	3606	Foriysian Brigade
.1398	1593	Centaur Archer
.1399	1045	Blanchwood Treefolk
.1400	2985	Elvish Ranger
.1401	3633	Freewind Falcon
.1402	1615	Cerulean Wyvern
.1403	9688	Talruum Minotaur
.1404	2823	Duskrider Falcon
.1405	6224	Mistral Charger
.1406	7202	Pillage
.1407	5623	Lim-Dûl's High Guard
.1409	666	Asmira, Holy Avenger
.1410	2112	Crypt Rats
.1411	6571	Nettletooth Djinn
.1412	1822	Cloudcrown Oak
.1413	5314	Knight of Meadowgrain
.1414	5506	Leaf Gilder
.1415	653	Ashenmoor Gouger
.1417	6945	Oversoul of Dusk
.1418	10844	Wasp Lancer
.1419	11027	Wistful Selkie
.1420	10981	Wilt-Leaf Cavaliers
.1421	9291	Stalker Hag
.1422	8447	Seething Song
.1423	5708	Lotus Petal
.1424	10026	Time Stretch
.1425	8933	Smash to Smithereens
.1437	8924	Sliver Queen
.1439	1500	Careful Study
.1440	1015	Bitterblossom
.1442	1366	Broodmate Dragon
.1444	5473	Last Gasp
.1446	2658	Douse in Gloom
.1447	4758	Icatian Town
.1448	2677	Dragon Fodder
.1450	7613	Raise the Alarm
.1454	7815	Remand
.1455	6024	Memory Lapse
.1456	4735	Hymn to Tourach
.1457	11047	Wizened Cenn
.1458	6066	Merrow Reejerey
.1460	8322	Scion of Oona
.1461	4814	Imperious Perfect
.1463	2907	Eladamri, Lord of Leaves
.1464	1824	Cloudgoat Ranger
.1466	2138	Cumber Stone
.1467	10868	Wayfarer's Bauble
.1468	9815	Terramorphic Expanse
.1469	8187	Sakura-Tribe Elder
.1470	3200	Explosive Vegetation
.1471	9809	Terminate
.1472	11001	Windswept Heath
.1473	11069	Wooded Foothills
.1474	8910	Slith Ascendant
.1475	8913	Slith Predator
.1476	8912	Slith Firewalker
.1477	8911	Slith Bloodletter
.1478	3121	Esper Cormorants
.1479	9090	Spawnwrithe
.1481	5184	Kaysa
.1482	10064	Tolsimir Wolfblood
.1483	2511	Diabolic Edict
.1484	9640	Symbiotic Wurm
.1486	7285	Polluted Delta
.1487	3534	Flooded Strand
.1488	1157	Bloodstained Mire
.1489	10343	Undermine
.1490	1598	Centaur Glade
.1492	2683	Dragon Roost
.1494	10546	Veteran Armorer
.1495	9467	Stupor
.1496	3401	Final Judgment
.1497	7419	Prosperity
.1498	9765	Temple Garden
.1499	1090	Blinking Spirit
.1500	11231	Zuran Orb
.1501	4857	Infernal Contract
.1502	2087	Cruel Bargain
.1503	2094	Cruel Ultimatum
.1504	1658	Channel the Suns
.1506	7498	Putrefy
.1507	3293	Farseek
.1508	10991	Windfall
.1510	1002	Biorhythm
.1511	7291	Ponder
.1512	10061	Tolarian Academy
.1513	3705	Gaea's Cradle
.1514	3228	Fabricate
.1515	2093	Cruel Tutor
.1516	4235	Grim Tutor
.1517	4779	Idyllic Tutor
.1518	4813	Imperial Seal
.1519	10464	Vampiric Tutor
.1520	7096	Personal Tutor
.1521	9630	Sylvan Scrying
.1522	9631	Sylvan Tutor
.1523	11100	Worldly Tutor
.1524	2908	Eladamri's Call
.1525	3058	Enlightened Tutor
.1527	6447	Mystical Tutor
.1529	3177	Exclude
.1530	5499	Lay of the Land
.1532	10392	Upheaval
.1533	8035	Rofellos, Llanowar Emissary
.1535	3460	Flame Rift
.1536	936	Beacon of Immortality
.1537	9822	Test of Endurance
.1538	4495	Hellkite Overlord
.1539	1190	Bogardan Hellkite
.1540	6334	Mortify
.1543	8488	Sensei's Divining Top
.1544	15359	Vizzerdrix
.1545	9889	Thirst for Knowledge
.1546	6358	Mox Diamond
.1547	1289	Brainstorm
.1549	1890	Compulsive Research
.1551	6912	Orzhov Basilica
.1552	2923	Electrolyze
.1553	10970	Wildfire
.1554	7760	Recoil
.1555	6883	Order of Leitbur
.1556	6885	Order of the Ebon Hand
.1557	9046	Soul Warden
.1558	5998	Meditate
.1559	7028	Path to Exile
.1560	1910	Conquer
.1561	2251	Darksteel Ingot
.1562	5345	Kokusho, the Evening Star
.1563	6888	Order of the White Shield
.1564	5317	Knight of Stromgald
.1565	6050	Merfolk Looter
.1566	3931	Glimpse the Unthinkable
.1571	4019	Goblin Lore
.1572	10878	Weatherseed Faeries
.1573	10648	Vodalian Knights
.1586	1436	Cadaverous Bloom
.1587	364	Allied Strategies
.1588	1979	Corrupt
.1589	6600	Night's Whisper
.1590	10200	Tribal Flames
.1591	5349	Kongming, "Sleeping Dragon"
.1592	9800	Tendrils of Corruption
.1593	5476	Last Stand
.1594	2321	Death Grasp
.1595	5653	Llanowar Dead
.1596	4079	Godsire
.1598	4884	Inkwell Leviathan
.1599	3571	Font of Mythos
.1600	8151	Sabertooth Nishoba
.1601	6665	Noble Panther
.1602	10699	Voracious Cobra
.1603	6596	Night of Souls' Betrayal
.1604	3364	Fervor
.1605	8521	Serra's Blessing
.1606	5544	Levitation
.1607	330	Akroma's Memorial
.1608	7606	Rain of Salt
.1609	436	Angel of Despair
.1610	4847	Indrik Stomphowler
.1611	10618	Viridian Shaman
.1612	4043	Goblin Settler
.1613	5837	Man-o'-War
.1614	3190	Exotic Orchard
.1615	3288	Farhaven Elf
.1616	8204	Sanctum Gargoyle
.1617	10513	Vengeance
.1618	675	Assassinate
.1619	5976	Matca Rioters
.1620	10653	Voice of All
.1621	7472	Punish Ignorance
.1622	5072	Jokulhaups
.1623	1772	Civic Wayfinder
.1624	3648	Frogmite
.1625	6417	Myr Enforcer
.1626	7563	Qumulox
.1627	10695	Voltaic Key
.1628	167	Abbey Gargoyles
.1629	408	Anaba Spirit Crafter
.1631	778	Aysen Crusader
.1632	870	Baron Sengir
.1633	1645	Chandler
.1634	2330	Death Speakers
.1635	2528	Didgeridoo
.1636	2783	Drudge Spell
.1637	2843	Dwarven Pony
.1638	3107	Eron the Relentless
.1639	3243	Faerie Noble
.1640	4140	Grandmother Sengir
.1641	4437	Heart Wolf
.1642	13165	Irini Sengir
.1643	5087	Joven
.1644	6476	Narwhal
.1645	7367	Primal Order
.1646	7776	Reef Pirates
.1647	8482	Sengir Autocrat
.1648	8526	Serrated Arrows
.1649	9013	Soraya the Falconer
.1650	9099	Spectral Bears
.1651	10097	Torture
.1652	10763	Wall of Kelp
.1654	10979	Willow Priestess
.1655	456	Angelic Curator
.1656	5827	Malach of the Dawn
.1657	10654	Voice of Duty
.1658	10655	Voice of Grace
.1659	10656	Voice of Law
.1660	10657	Voice of Reason
.1661	10661	Voice of Truth
.1662	10835	Warrior Angel
.1663	648	Ashcoat Bear
.1664	6975	Pale Bears
.1665	9448	Striped Bears
.1666	10994	Windreaper Falcon
.1667	10949	Wild Aesthir
.1668	4312	Guma
.1669	354	Algae Gharial
.1670	7053	Pearl Dragon
.1671	10677	Volcanic Dragon
.1672	10972	Wildfire Emissary
.1673	9982	Thundering Giant
.1674	2905	Ekundu Griffin
.1675	9807	Teremko Griffin
.1676	10956	Wild Griffin
.1677	11227	Zuberi, Golden Feather
.1678	8218	Sandstone Warrior
.1679	9405	Storm Shaman
.1680	5041	Jeska, Warrior Adept
.1681	8283	Scalebane's Elite
.1682	4418	Hawkeater Moth
.1683	7211	Pincher Beetles
.1684	2311	Deadly Insect
.1685	819	Balduvian War-Makers
.1687	8064	Rootwater Hunter
.1688	5869	Manta Riders
.1689	8224	Sanguine Guard
.1690	6890	Order of Yawgmoth
.1691	11222	Zombie Outlander
.1692	10389	Unyaro Bee Sting
.1693	10633	Vitalizing Cascade
.1694	3762	Gauntlet of Power
.1696	6757	Obelisk of Alara
.1697	10561	Viashino Cutthroat
.1698	10307	Uktabi Orangutan
.1699	340	Alabaster Wall
.1700	10937	White Shield Crusader
.1701	9450	Stromgald Crusader
.1702	7353	Priest of Gix
.1703	2992	Elvish Warrior
.1704	6307	Moor Fiend
.1705	1265	Bottle Gnomes
.1706	4124	Gorilla Titan
.1707	6935	Overgrown Tomb
.1708	8156	Sacred Foundry
.1709	10858	Watery Grave
.1710	9374	Stomping Ground
.1711	4074	Godless Shrine
.1712	9333	Steam Vents
.1713	4347	Hallowed Fountain
.1714	1107	Blood Crypt
.1715	1320	Breeding Pool
.1725	8471	Selesnya Sanctuary
.1726	4108	Golgari Rot Farm
.1727	2536	Dimir Aqueduct
.1728	4282	Gruul Turf
.1729	4985	Izzet Boilerworks
.1730	784	Azorius Chancery
.1731	7620	Rakdos Carnarium
.1732	8764	Simic Growth Chamber
.1733	445	Angel's Feather
.1734	5379	Kraken's Eye
.1735	2425	Demon's Horn
.1736	2692	Dragon's Claw
.1737	11131	Wurm's Tooth
.1738	415	Ancestor's Chosen
.1739	8994	Somber Hoverguard
.1740	3664	Frozen Aether
.1741	9918	Thoughtcast
.1743	3451	Fists of the Anvil
.1744	1675	Charging Troll
.1745	6798	Ohran Viper
.1746	524	Arc Lightning
.1747	5054	Jhessian Infiltrator
.1749	247	Aeolipile
.1750	608	Armor Thrull
.1752	885	Basal Thrull
.1754	1302	Brassclaw Orcs
.1755	1319	Breeding Pit
.1757	1893	Conch Horn
.1761	2450	Derelor
.1762	2665	Draconian Cylix
.1764	2836	Dwarven Catapult
.1766	2841	Dwarven Lieutenant
.1768	2847	Dwarven Soldier
.1769	2875	Ebon Praetor
.1771	2961	Elven Fortress
.1772	2962	Elven Lyre
.1773	2974	Elvish Farmer
.1774	2979	Elvish Hunter
.1775	2986	Elvish Scout
.1779	3356	Feral Thallid
.1780	3677	Fungal Bloom
.1781	3993	Goblin Chirurgeon
.1786	4066	Goblin Warrens
.1787	4367	Hand of Justice
.1790	4561	High Tide
.1792	4610	Homarid
.1793	4611	Homarid Shaman
.1794	4612	Homarid Spawning Bed
.1796	4749	Icatian Infantry
.1797	4750	Icatian Javelineers
.1798	4751	Icatian Lieutenant
.1799	4752	Icatian Moneychanger
.1800	4753	Icatian Phalanx
.1801	4754	Icatian Priest
.1802	4755	Icatian Scout
.1803	4756	Icatian Skirmishers
.1807	6068	Merseine
.1812	6877	Orcish Veteran
.1813	6896	Orgg
.1815	7611	Rainbow Vale
.1816	7956	Ring of Renewal
.1817	8013	River Merfolk
.1820	8413	Seasinger
.1822	9204	Spirit Shield
.1823	9240	Spore Cloud
.1824	9241	Spore Flower
.1825	9585	Svyelunite Priest
.1827	9840	Thallid
.1828	9841	Thallid Devourer
.1830	9870	Thelon's Curse
.1831	9871	Thelonite Druid
.1832	9873	Thelonite Monk
.1833	9896	Thorn Thallid
.1834	9963	Thrull Champion
.1835	9965	Thrull Retainer
.1838	10001	Tidal Influence
.1840	10107	Tourach's Gate
.1841	10649	Vodalian Mage
.1842	10650	Vodalian Soldiers
.1844	11191	Zelyon Sword
.1845	231	Adarkar Sentinel
.1847	233	Adarkar Wastes
.1848	246	Aegis of the Meek
.1852	411	Anarchy
.1853	570	Arctic Foxes
.1857	581	Arenson's Aura
.1858	606	Armor of Faith
.1859	624	Arnjlot's Ascent
.1861	728	Aurochs
.1862	739	Avalanche
.1863	811	Balduvian Bears
.1864	812	Balduvian Conjurer
.1869	897	Baton of Morale
.1871	905	Battle Frenzy
.1872	999	Binding Grasp
.1873	1025	Black Scarab
.1874	1065	Blessed Wine
.1875	1101	Blizzard
.1876	1169	Blue Scarab
.1878	1296	Brand of Ill Omen
.1880	1344	Brine Shaman
.1882	1376	Brushland
.1884	11871	Call to Arms
.1886	1584	Celestial Sword
.1887	11949	Chaos Lord
.1889	1724	Chromatic Armor
.1890	1742	Chub Toad
.1891	1775	Clairvoyance
.1893	1857	Cold Snap
.1894	1948	Cooperation
.1895	12118	Crown of the Ages
.1896	2153	Curse of Marit Lage
.1897	2209	Dance of the Dead
.1899	2478	Despotic Scepter
.1900	2517	Diabolic Vision
.1901	2554	Dire Wolves
.1904	12356	Drift of the Dead
.1906	2832	Dwarven Armory
.1908	12407	Earthlore
.1909	12415	Elder Druid
.1910	2928	Elemental Augury
.1913	3042	Enduring Renewal
.1914	3050	Energy Storm
.1915	12466	Enervate
.1916	12483	Errant Minion
.1918	12492	Essence Filter
.1919	12493	Essence Flare
.1921	12557	Fanatical Fever
.1924	3462	Flame Spirit
.1925	12636	Flare
.1927	12652	Flow of Maggots
.1928	12669	Folk of the Pines
.1930	12677	Force Void
.1932	12686	Formation
.1933	12692	Foul Familiar
.1934	12700	Foxfire
.1935	3642	Freyalise Supplicant
.1936	12706	Freyalise's Charm
.1940	3695	Fyndhorn Bow
.1941	12729	Fyndhorn Brownie
.1942	3698	Fyndhorn Pollen
.1944	3730	Gangrenous Zombies
.1948	3870	Giant Trap Door Spider
.1949	3905	Glacial Chasm
.1950	12787	Glacial Crevasses
.1951	12788	Glacial Wall
.1952	12789	Glaciers
.1954	4022	Goblin Mutant
.1958	12861	Gorilla Pack
.1959	12879	Gravebind
.1960	4200	Green Scarab
.1962	12950	Hallowed Ground
.1963	12952	Halls of Mist
.1965	4460	Hecatomb
.1966	13004	Hematite Talisman
.1968	13030	Hoar Shade
.1970	13071	Hyalopterous Lemure
.1971	13072	Hydroblast
.1972	4734	Hymn of Rebirth
.1976	4764	Icequake
.1978	4792	Illusionary Forces
.1981	13094	Illusionary Wall
.1982	4795	Illusions of Grandeur
.1986	13135	Infinite Hourglass
.1988	5048	Jester's Cap
.1992	5108	Juniper Order Druid
.1993	13212	Justice
.1994	5165	Karplusan Forest
.1995	13237	Karplusan Giant
.1996	13239	Karplusan Yeti
.1997	13260	Kelsinko Ranger
.1998	5294	Kjeldoran Dead
.1999	13285	Kjeldoran Elite Guard
.2000	13286	Kjeldoran Frostbeast
.2001	13287	Kjeldoran Guard
.2002	13288	Kjeldoran Knight
.2003	5300	Kjeldoran Phalanx
.2005	5302	Kjeldoran Skycaptain
.2006	5303	Kjeldoran Skyknight
.2007	5305	Kjeldoran Warrior
.2009	13322	Krovikan Fetish
.2010	13326	Krovikan Sorcerer
.2012	13346	Land Cap
.2013	13353	Lapis Lazuli Talisman
.2015	13364	Lava Tubes
.2017	13386	Leshrac's Rite
.2018	13387	Leshrac's Sigil
.2019	13403	Lightning Blow
.2022	13447	Lost Order of Jarkeld
.2024	13477	Maddening Wind
.2026	13502	Malachite Talisman
.2031	13579	Mesmeric Trance
.2033	13600	Mind Ravel
.2034	13603	Mind Warp
.2036	6166	Minion of Leshrac
.2037	6167	Minion of Tevesh Szat
.2038	13636	Mistfolk
.2041	13695	Mountain Goat
.2042	13697	Mountain Titan
.2043	6369	Mudslide
.2047	13735	Nacre Talisman
.2049	6487	Nature's Lore
.2050	6527	Necropotence
.2052	6748	Oath of Lim-Dûl
.2053	13853	Onyx Talisman
.2054	13869	Orcish Cannoneers
.2056	13871	Orcish Farmer
.2059	6872	Orcish Lumberjack
.2061	13878	Order of the Sacred Torch
.2064	7101	Pestilence Rats
.2066	7225	Pit Trap
.2067	7278	Polar Kraken
.2068	7298	Portent
.2069	7318	Pox
.2070	14038	Prismatic Ward
.2071	14072	Pygmy Allosaurus
.2072	14075	Pyknite
.2073	14077	Pyroblast
.2074	14122	Rally
.2076	14141	Ray of Erasure
.2079	7770	Red Scarab
.2082	14271	River Delta
.2083	8115	Runed Arch
.2085	8284	Scaled Wurm
.2086	14463	Sea Spirit
.2089	14534	Shambling Strider
.2090	8616	Shield Bearer
.2092	14588	Shyft
.2093	14589	Sibilant Spirit
.2094	14620	Silver Erne
.2095	8809	Skeleton Ship
.2096	8837	Skull Catapult
.2099	14713	Snow Hound
.2100	11396	Snow-Covered Forest
.2101	11395	Snow-Covered Island
.2102	11397	Snow-Covered Mountain
.2103	11398	Snow-Covered Plains
.2104	11394	Snow-Covered Swamp
.2109	8972	Soldevi Simulacrum
.2110	9002	Songs of the Damned
.2112	14745	Soul Burn
.2113	14750	Soul Kiss
.2114	14775	Spectral Shield
.2115	9235	Spoils of Evil
.2118	9299	Stampede
.2120	14884	Stone Spirit
.2121	14886	Stonehands
.2122	14891	Storm Spirit
.2123	9407	Stormbind
.2124	14913	Stromgald Cabal
.2125	9465	Stunted Growth
.2126	9491	Sulfurous Springs
.2127	14944	Sunstone
.2128	15011	Tarpan
.2129	9875	Thermokarst
.2130	15071	Thoughtleech
.2131	15081	Thunder Wall
.2132	15104	Timberline Ridge
.2133	10018	Time Bomb
.2135	15127	Tor Giant
.2137	15140	Touch of Death
.2139	15155	Trailblazer
.2140	10341	Underground River
.2141	15249	Updraft
.2142	10417	Urza's Bauble
.2143	15293	Veldt
.2145	15308	Vertigo
.2146	10571	Vibrating Sphere
.2147	15388	Walking Wall
.2148	15396	Wall of Lava
.2149	15397	Wall of Pine Needles
.2150	15398	Wall of Shields
.2151	15412	War Chariot
.2152	15423	Warning
.2153	10907	Whalebone Glider
.2154	10936	White Scarab
.2158	15502	Wings of Aesthir
.2160	15518	Withering Wisps
.2161	11081	Woolly Mammoths
.2163	15533	Word of Blasting
.2164	11087	Word of Undoing
.2165	11160	Yavimaya Gnats
.2167	15607	Zuran Enchanter
.2168	11424	Abbey Matron
.2169	11481	Aliban's Tower
.2170	11491	Ambush
.2171	390	Ambush Party
.2172	11495	An-Havva Constable
.2173	11496	An-Havva Inn
.2176	11499	Anaba Ancestor
.2177	11500	Anaba Bodyguard
.2178	11536	Apocalypse Chime
.2179	15611	Aether Storm
.2181	11623	Aysen Bureaucrats
.2182	11624	Aysen Highway
.2183	11629	Baki's Curse
.2184	11679	Beast Walkers
.2185	11706	Black Carriage
.2186	11823	Broken Visage
.2187	11888	Carapace
.2189	1586	Cemetery Gate
.2191	12001	Clockwork Gnomes
.2192	1808	Clockwork Steed
.2193	1809	Clockwork Swarm
.2197	2791	Dry Spell
.2199	12394	Dwarven Trader
.2200	12409	Ebony Rhino
.2201	12505	Evaporate
.2202	12569	Feast of the Unicorn
.2203	12585	Feroz's Ban
.2210	4194	Greater Werewolf
.2212	12983	Headstone
.2213	13063	Hungry Mist
.2214	13172	Ironclaw Curse
.2215	13196	Jinx
.2217	13202	Joven's Tools
.2221	13376	Leaping Lizard
.2224	5898	Marjhan
.2225	13578	Mesa Falcon
.2226	13726	Mystic Decree
.2228	14046	Prophecy
.2231	7876	Retribution
.2232	14224	Reveka, Wizard Savant
.2234	14300	Roots
.2235	14310	Roterothopter
.2238	8386	Sea Sprite
.2240	8483	Sengir Bats
.2241	14508	Serra Aviary
.2245	8684	Shrink
.2247	10127	Trade Caravan
.2249	15292	Veldrane of Sengir
.2250	10978	Willow Faerie
.2251	15506	Winter Sky
.2253	11445	Aesthir Glider
.2255	530	Arcane Denial
.2259	813	Balduvian Dead
.2264	1373	Browse
.2265	11847	Burnout
.2266	11893	Carrier Pigeons
.2267	11898	Casting of Bones
.2271	2535	Diminishing Returns
.2275	2989	Elvish Spirit Guide
.2276	3045	Energy Arc
.2277	12472	Enslaved Scout
.2278	12482	Errand of Duty
.2279	3187	Exile
.2280	12552	False Demise
.2282	3326	Feast or Famine
.2283	12594	Fevered Strength
.2285	3588	Force of Will
.2286	12681	Foresight
.2291	4122	Gorilla Chieftain
.2295	4337	Hail Storm
.2296	4434	Heart of Yavimaya
.2298	4876	Inheritance
.2299	13149	Insidious Bookworms
.2301	5107	Juniper Order Advocate
