shandalar_id	shandalar_internal_id	name	moxfield_id	scryfall_id
.306	1564	Cave People	ErPZ1	fb29b6b9-1674-483f-9912-0892e39ab106
.308	1835	Coal Golem	YMp3N	bdc28e20-0e48-4803-a8e2-1c1e8f518d89
.309	2208	Dance of Many	LwNRw	54d5d755-403a-4e81-837e-f516eb17e819
.311	2827	Dust to Dust	Yv7yw	dff1ee4e-cba1-4d2d-94fb-e3068d807cac
.312	2872	Eater of the Dead	YNowM	23327a70-5e95-4aa4-824c-cdf3472f5422
.313	2966	Elves of Deep Shadow	LzrZa	6040ba5e-7042-4095-9000-89bcb8ce1ea6
.314	3108	Erosion	E5e92	8dc539ff-03f5-4bec-877a-061fb5d40de9
.315	3139	Eternal Flame	Lm4e3	d646feea-3c20-4737-8d20-ffad42258ced
.316	3189	Exorcist	Lm5xB	f3e37705-341e-4c13-9adf-c798e8ed490f
.318	3344	Fellwar Stone	YBao5	07be53ef-c7b7-44fe-9754-b76871c6b55f
.319	3407	Fire and Brimstone	YxXrQ	d5208dbb-63d2-4789-8ef9-f82499a43b3a
.320	3413	Fire Drake	LK4l0	2afdb5e8-31ba-4013-93c9-36e9f755f238
.321	3448	Fissure	LGwrx	0478aeca-98e9-41eb-a120-7575fc4e12ab
.322	8298	Scarwood Hag	EblR9	ac2655e4-3a4d-4f73-820a-02fab675d42e
.323	7080	People of the Woods	YxXR9	2fb5926f-9988-4bc0-b2b7-e286db208310
.324	3625	Fountain of Youth	LDpnN	8515a993-0f9d-4ac8-8452-889f23d9d9a9
.326	3831	Ghost Ship	Yd5X8	e76d9d80-b7fb-43ed-bc9c-767dd1613d37
.329	3989	Goblin Caves	EPrDl	bcba2255-b0ae-43b9-b9fd-62da04d5e397
.330	4012	Goblin Hero	Y8qva	c3ed9cd3-5e6a-4e86-b120-ff27b744311d
.332	4069	Goblins of the Flarg	Ynr15	cb91b7c0-c453-481b-9d3d-0223057291ed
.333	4157	Grave Robbers	E1rWm	a131605a-f646-4745-a1e4-48d155a3d94f
.334	3711	Gaea's Touch	YdJRv	2f23950c-f583-4559-8c3b-bd28bedecf80
.335	4544	Hidden Path	kO64K	cbc93c0b-0ac8-4b8f-b2f6-96887d1acd77
.336	1182	Bog Imp	LD1Vx	846f5cda-3d93-4dfd-b1c3-1dff7b814d98
.337	4865	Inferno	YlnZ6	bf6895de-9c74-49a0-a71c-1e55a6897dfa
.338	5328	Knights of Thorn	EgjQ6	98b76698-e27b-40fa-97fd-9f214f346e31
.339	5457	Land Leeches	LDJRz	71f1d97c-5bfa-4791-9004-5f2464908c30
.340	5543	Leviathan	kA2DR	bc482c8f-5645-4cf9-8e90-090c77f9dc64
.341	5639	Living Armor	Lmxxz	b9da41f7-c1d2-4d5c-b6a5-09f6cc05cd4a
.342	5747	Lurker	YNjpG	b39eb671-e17e-4c5a-8913-1e3be7faedfb
.343	5840	Mana Clash	LDx9M	bd41352f-617f-40f6-b612-11022180c18b
.345	5938	Martyr's Cry	ky2z4	c9fb6ef0-0a57-4521-9401-92ad6c614af2
.346	6121	Mind Bomb	Y8qQ4	3c46d040-58c2-4f7a-8b66-fea33fcb0e11
.347	6311	Morale	Lz4e6	b52cdfe3-fca1-420c-b5c0-2366ea58345b
.348	6523	Necropolis	EblRP	893e8e9c-983e-4db1-8d93-10637025a559
.349	6865	Orc General	L3gQn	f09114b4-f98a-4a1f-a0f3-fe2a78b58989
.350	1184	Bog Rats	LwqD4	0da038c4-73ff-4d82-8440-9bca2f051fd5
.353	1231	Book of Rass	k9VG1	7522bae1-f57e-4863-8c62-e335b1a7c747
.355	7969	Riptide	EP3b8	b0f11ae4-e30e-441d-bb64-439930d9997c
.357	8165	Safe Haven	E5WjP	d130205f-53e3-4c04-967c-4808d7945880
.358	8291	Scarecrow	kazO7	4b0dcd50-7403-48e5-b928-5d35d7304f51
.360	8791	Sisters of the Flame	LDJ4W	a39ab53c-133a-4211-8499-aea00ed3ee1d
.361	8839	Skull of Orm	EPaln	ccc3a7b4-ff44-4909-ab8d-35ba5d187815
.363	9375	Stone Calendar	EbJB8	e682d19b-7936-4942-b42c-c836d6741a45
.364	9530	Sunken City	EW95V	2262d907-2801-4314-813b-d9e14aba4826
.365	5920	Marsh Gas	EQ815	c8c65bf9-cbab-45ee-9c6e-f8ee832dbe61
.366	5921	Marsh Goblins	kpXR4	8aabd80f-a18a-4bc1-9f05-4c3a63de77ce
.368	10090	Tormod's Crypt	EZy6m	9c224bf0-5641-4160-9d5c-46141ea8372a
.370	2777	Drowned	YoxXW	92debe15-70c2-4d91-9fdc-f85c05ceef1d
.371	6387	Murk Dwellers	YeX71	740564ec-c473-45bc-ba94-288786bf28b9
.373	6589	Niall Silvain	LKrPz	9d5911b5-a54e-4ebb-9c36-d4dc8e97bb4b
.374	4889	Inquisition	Yj3op	5f133f06-6398-4db1-8577-66c16fd3e00d
.375	4607	Holy Light	LVazB	34fbb723-2507-489a-acf1-22ac0dcbcd9c
.376	2513	Diabolic Machine	Lmgrr	82e90d11-dde3-4aaa-b21c-79ea480447ee
.377	5990	Maze of Ith	LGow2	78114f25-f40a-4e2e-bf89-29ea9b3500e2
.379	10116	Tower of Coireall	EP3bR	64c19977-ac7d-4ce7-925c-33a7503420f5
.380	10125	Tracker	kyN6r	74f0400c-35dd-4ba5-97d1-2e57689c9d53
.382	10330	Uncle Istvan	LKaBK	9bf85d06-9efe-488d-9af0-fb945b346524
.383	10522	Venom	EZgN7	cbb503ef-31a4-492d-9c7d-26b72c36904b
.385	10798	War Barge	E5WqP	3c26771c-a1ec-4055-8df4-d5b49bfe5b1e
.387	11032	Witch Hunter	Yln0n	980ada04-1fb2-4aa8-b342-8934767587e0
.388	11085	Word of Binding	EZ8qV	715472e1-585b-4379-b335-8f3b5e572d83
.389	11106	Wormwood Treefolk	EJvW8	3d4468de-2452-47b6-9417-b92055e496eb
.390	15542	Worms of the Earth	YNjAQ	65a97821-ca5b-46fb-af08-86de81d0daac
.391	182	Abu Ja'far	LwRB2	023b5e6f-10de-422d-8431-11f1fdeca246
.392	344	Aladdin	kAge5	462094ff-5ec8-4a9b-8ab1-012c5f7d85ca
.393	345	Aladdin's Lamp	E5egb	42e7cf40-c136-4fcb-a947-558b713b39f6
.394	355	Ali Baba	Yo2ZZ	92191f72-e3d7-4679-97a2-f0c2d19d7738
.395	356	Ali from Cairo	LmgDp	2719516a-7a47-413e-b1a3-15543d229e08
.396	346	Aladdin's Ring	kOgWW	40b7370d-8ab4-4506-b7dd-d02c1ba92032
.397	622	Army of Allah	Lm36z	3d170015-b125-49a6-a15e-8fd116bbcb14
.398	928	Bazaar of Baghdad	kAPRA	c88acaa8-ad4d-4321-a6f6-9361916e5b5e
.399	1007	Bird Maiden	L4dvr	182c1345-a184-4e01-915e-841821007897
.400	1266	Bottle of Suleiman	YNVGg	ab5afd8a-f689-4f5a-9c60-96f09c92e5a0
.401	1464	Camel	Yo3zA	e0078aa8-bfb8-43b0-a6b7-1991596c21e1
.402	1766	City in a Bottle	Yo1ny	cfd5c243-2a40-4ba8-ad00-715f52eeda62
.403	1767	City of Brass	LR0WK	459042ef-0d5b-480f-9b8a-520e13ae9217
.404	2143	Cuombajj Witches	EW7a1	6a26e910-275a-4981-831b-bfed936a7e3f
.405	2177	Cyclone	kAgGa	e5b304be-916f-46bc-8b09-cf1bbeb1872b
.406	2211	Dandân	Ergzn	ac2e32d0-f172-4934-9d73-1bc2ab86586e
.407	2462	Desert	kA1gR	c74e13eb-6f82-4db1-9d0d-8310f48d9f6d
.408	2463	Desert Nomads	LRMbd	e46d0c10-ec09-48ba-9e93-1392dca8111a
.409	2464	Desert Twister	Yv6zZ	38b6ac26-651f-4557-a993-7a65c5ddf35f
.410	2520	Diamond Valley	E1oNz	37ccc3ab-9875-4bd2-bdbd-e3af5e01d682
.411	2768	Drop of Honey	E6moR	588f1bc5-2230-4437-8d5e-a18f6e55b390
.412	2878	Ebony Horse	L3J26	441ac6f6-c233-4fd4-8005-2ecf0579a538
.413	2906	El-Hajjâj	E0e93	cf371bd2-89ad-487e-8f27-37a6e75ca0f5
.414	2936	Elephant Graveyard	Y2nXV	88e7d9d5-3bca-4791-b850-5ae104706042
.415	3105	Erg Raiders	YNz9n	b29d88ad-5074-4f37-bb6a-2a7fe75c5771
.416	3106	Erhnam Djinn	LDlnz	a1b20fb7-90f3-442c-b105-dfcaf619348d
.417	3212	Eye for an Eye	E1AlR	7b4b8de1-a548-4398-887e-f95b4c15590c
.418	3447	Fishliver Oil	k7rOl	c3c4a1f4-0a8e-4e70-a2a8-ceebbca63b6c
.419	3557	Flying Carpet	EZzVX	b778a1cf-8ef9-4818-97e7-d3bfc50de3f3
.420	3559	Flying Men	kq7zP	0656ed76-4c8e-4094-8edd-9b49780cadf7
.421	3822	Ghazbán Ogre	k9Xyd	1e14cf3a-3c5a-4c22-88d1-1b19660b2e2a
.422	3869	Giant Tortoise	LmaqK	5124c4bd-d9a4-4f17-80fc-c64d4a77a614
.423	4290	Guardian Beast	LKmpd	68f362bb-6391-49de-bce6-2682ec100b6b
.424	4396	Hasran Ogress	Ydz48	adc33c02-1eab-422a-8a84-b510d09dd827
.425	4723	Hurr Jackal	Lwa0Q	c1c0ab2b-04bf-4cba-8efa-3d1d0ab4f50d
.426	4780	Ifh-Bíff Efreet	EQO55	f4c21c0d-91ee-4c2c-bfa4-81bb07106842
.427	4957	Island Fish Jasconius	EW8R5	84f18188-70fa-433e-a114-2f1dd49388ed
.428	4958	Island of Wak-Wak	kXBzo	17f4a1aa-395f-423c-b70c-00cf178bb84d
.429	5020	Jandor's Ring	LKMVg	af9988fd-72a0-42dc-9f10-85edd3133977
.430	5021	Jandor's Saddlebags	kA4WJ	d4f8d1ec-a55c-409f-be42-ae1c0f8c66e1
.431	5053	Jeweled Bird	kpJJ4	d78e61e5-9313-4c83-af38-98849aea4e42
.432	5061	Jihad	EJwlR	b6c7705a-2987-4ef1-92b1-2c55d989ec6f
.433	5113	Junún Efreet	Yjbm7	5f6529eb-79ff-4ddc-9fae-38326324f7e6
.434	5117	Juzám Djinn	YxoVJ	b03bc922-782b-4254-897c-90d202b4cda4
.435	5234	Khabál Ghoul	EbJza	98f443cb-55bb-4e83-826a-98261287bfd3
.436	5263	King Suleiman	LVpaB	4d3dce0f-2168-4f63-b2f9-156a11beeea7
.437	5274	Kird Ape	LDPBM	e14a5c79-29a3-4415-9b70-b287a474a0e0
.438	5559	Library of Alexandria	LzrbX	e5145f31-a4ac-44ef-8f85-e4d95f2c9ff5
.439	5801	Magnetic Mountain	E6eyQ	993a14d5-a33d-426e-ab49-c3226a6fcdca
.440	6043	Merchant Ship	Yn3A5	2b827094-fb2c-46db-b898-02e0c308601f
.442	6106	Mijae Djinn	kAgma	b4eb4f9e-4c11-4563-9f9a-87ec93274695
.443	6308	Moorish Cavalry	Yxyjm	c6ae847c-9b88-4e34-930f-2f4fd28423f7
.444	6452	Nafs Asp	E5eGv	0db4a4ef-20a8-415f-8d7d-a6740b482f73
.445	6744	Oasis	EbzW0	4949330d-9f12-459a-8a64-bd304fc53954
.446	6802	Old Man of the Sea	k9dM7	9029ff19-753d-4031-a192-d36b165ebfe5
.447	6925	Oubliette	LGo22	d4800a7d-c229-4ced-97ff-0e58645d58d6
.448	7196	Piety	LGmjx	d4942a9f-6b8f-438b-a2ea-366228038ed8
.449	7506	Pyramids	YMMBw	d2e9decf-47b7-44e0-b380-8055b6011021
.450	7836	Repentant Blacksmith	kAqMJ	b0bd3587-301e-49ea-a589-1091c880145b
.451	7955	Ring of Ma'rûf	EZbaV	fa740755-244f-4658-a9e2-aa4cf6742808
.452	8102	Rukh Egg	LVvB8	e4bfc662-edfb-43ff-8022-1db971b1de22
.453	8211	Sandals of Abdallah	kaPnK	8f99a520-b8a9-40b0-9854-48aac297c5ee
.454	8219	Sandstorm	Y8l1l	f92e1405-33a9-4da4-a87d-91d55eaaa2d2
.455	8502	Serendib Djinn	EZz37	ed1409f0-f17b-4f5c-9cf7-8ed18143b7b8
.456	8503	Serendib Efreet	YBllM	30032a0b-dece-42a4-9309-fa9e9e277603
.458	8775	Sindbad	L4yz9	6a6372ec-1ae2-4806-bb31-78f9ea6259df
.459	8778	Singing Tree	Egjm9	78b11d04-aee6-48c8-b4e2-2949879a30c8
.460	9015	Sorceress Queen	kpJwq	657979b3-6e4f-41a8-a518-4bd329307770
.461	9380	Stone-Throwing Devils	EbmJa	d1c387dd-1347-4443-91ce-b71f7ccdceba
.462	10380	Unstable Mutation	EQJA4	da66b93a-11a6-4861-a775-d309b7adc461
.463	10802	War Elephant	YNloQ	709cd715-28ef-42e8-bf8c-fc51a1ca0c6a
.464	11136	Wyluli Wolf	LzoZX	3c97d419-6fee-4a32-9e64-8a827da59934
.465	11169	Ydwen Efreet	EQOmD	79a0dd6d-8904-467f-b63b-13dfc45232fb
.466	400	Amulet of Kroog	YlyWG	55540bd5-e0aa-40aa-8b98-2dfb4762b498
.467	584	Argivian Archaeologist	Yxo39	0e765567-4f45-4571-aa20-0d127fc522e0
.468	585	Argivian Blacksmith	LVzjR	f1fb4d0b-fa3f-4794-9285-89ddb9ac21c3
.469	590	Argothian Pixies	EWz6b	6d672009-a442-495a-b2aa-b25b92db7030
.470	591	Argothian Treefolk	Y2n31	36b0d5b3-84d7-4888-90e9-2d0eb16c11d6
.471	599	Armageddon Clock	Lzr5m	ab55bb84-03c2-4989-8db4-0d5578ea0431
.472	633	Artifact Blast	YjbKg	9ccecb44-a697-44dd-afd2-3d2546c4595f
.473	636	Artifact Ward	E6WjQ	b3a5101a-ec66-4658-950c-9ad49c29b836
.474	662	Ashnod's Altar	LwQdK	87da5ad8-b35f-4f9c-b17a-bb2563cbc186
.475	663	Ashnod's Battle Gear	k9e4a	0bc11285-0891-4cc3-a056-b698911166c7
.476	665	Ashnod's Transmogrant	ky8aN	31c830a1-5b93-493f-9976-af950f6ec70a
.477	691	Atog	E6m87	adf3bd18-d9c1-4f18-86c0-579db8ea37c7
.478	901	Battering Ram	kybBr	e7e2857f-f6eb-4091-b758-7bb508544170
.479	1361	Bronze Tablet	Y2emW	cad56033-c1f9-4477-9dd6-ba7009c30593
.480	1466	Candelabra of Tawnos	Lwlzm	5e8416b8-aae1-4599-9e22-650dd86aefcb
.481	1752	Circle of Protection: Artifacts	EZbm0	b09e7267-3d71-4724-b3e7-ae5a6a1f002a
.482	1761	Citanul Druid	Ebzx7	2d6c1b0a-3fb9-426e-b3ed-f5d8d1096a51
.483	1780	Clay Statue	kpAjJ	176eedf6-4a8f-4994-b03b-0f482507fa03
.484	1803	Clockwork Avian	EZzGb	8013397b-55c4-4439-a320-9c9feb6864c2
.485	1872	Colossus of Sardia	LGnG2	d0926087-73cf-4aa4-80f9-6f2c54e230ec
.486	1961	Coral Helm	EWzGD	4ac5a963-d3f3-4700-8c10-6c6974b20c24
.487	2095	Crumble	Lmgrp	4283c407-235d-4332-ab2b-50ec09cd9812
.488	2170	Cursed Rack	YoN1y	26aa48e6-f23b-4fe1-8cf7-65a430ffba61
.489	2206	Damping Field	ka9qK	12ab9836-bc90-4d92-a86d-b8e1b7671aa7
.490	2485	Detonate	EPrG3	45d14cd5-8398-481a-a190-d6c0f6263e33
.491	2667	Drafna's Restoration	kOjq0	4be2aa3b-207b-4d21-abfb-6788520c7676
.492	2675	Dragon Engine	Yly2l	260deb14-12aa-4337-825a-0c7a4c35f4ab
.493	2851	Dwarven Weaponsmith	Y8nQl	aa9d6484-84ce-4dfe-b512-a9168b970ec1
.494	3049	Energy Flux	ErJRZ	78ae772e-cd54-4860-b8a8-94c934853772
.495	3335	Feldon's Cane	YMa7e	726ce95b-bc4d-4c34-a8e1-b4c6c28accc9
.496	3702	Gaea's Avenger	LwlWl	5df83b52-02df-4dfb-87b5-e2eab3d6c65b
.497	3749	Gate to Phyrexia	kaz38	4eb41639-b96b-4789-b488-24da503ef1e2
.498	3977	Goblin Artisans	E1j2m	b4e8d779-ef6f-4b09-870e-f1fdeac83e32
.499	4112	Golgothian Sylex	LDgQz	856be1dd-a20b-49c2-be9d-7db76c7efd8b
.500	4146	Grapeshot Catapult	Ebz0n	1d36ac82-1e81-4e1b-873d-bfb138044876
.501	4409	Haunting Wind	LKZqN	a2f6ef2f-a3a2-4e1f-b7eb-59abc8414114
.502	4721	Hurkyl's Recall	E6OZ7	73edeaaa-6a87-4cf1-b013-bab9a7bb94d9
.503	4976	Ivory Tower	EJP8R	aaf91af0-0243-4dca-90de-d7580f4f9d38
.504	5018	Jalum Tome	k9j1g	24814552-c407-447a-a782-22c69c5b912b
.505	5940	Martyrs of Korlis	YewA1	41c0b6a9-8d1b-42b6-862d-7b21023df3a7
.506	6103	Mightstone	EJP6M	39310639-643d-42d0-9e92-7bc0da9abd21
.507	6114	Millstone	YnB05	c2051fd0-99cf-4e11-a625-8294e6767e5b
.508	6209	Mishra's Factory	YNyJJ	7c05c946-66c3-4785-90f9-ca0c606e036b
.509	6211	Mishra's War Machine	LR8av	0f7b5921-3e10-47e7-98a7-8411a18313bf
.510	6212	Mishra's Workshop	Ebz58	aac0c8df-f01d-4178-8d66-ee603f814d24
.511	6763	Obelisk of Undoing	ky2zP	2299ef3d-a275-48e4-8a24-da88b8ab4f04
.512	6818	Onulet	YxVdR	5e6e91cb-1104-4feb-885b-0a49c0b4e60d
.513	6873	Orcish Mechanics	LDDVb	acfa5626-e843-495f-8716-316b63b9aaf4
.514	6905	Ornithopter	Yo53b	ddb96645-44d2-426c-90cb-3186297a8728
.515	7161	Phyrexian Gremlins	Lm6qx	21a985a9-5612-4844-982e-fd1aa6249770
.516	635	Artifact Possession	E05l5	587d6ac8-fad8-49e0-862e-636e06628ff9
.518	7316	Powerleech	Yxzqn	ae1d7b09-3a1f-410f-b330-04ae768b0455
.519	7361	Primal Clay	kXxVx	1e51f1b3-d8a3-4746-b0db-67d5ec71fb17
.520	7616	Rakalite	L3J4K	90633271-f4dc-45a5-ab5f-84321145b0fe
.521	7762	Reconstruction	Yoxbv	052a63b3-4225-448f-817c-62cffca534e2
.522	7902	Reverse Polarity	E6xQ9	1e89856a-2496-41b2-b90c-ed42b02980cc
.523	8031	Rocket Launcher	L3yMN	551c2217-fdf5-465f-8522-1b88c111be7d
.524	8173	Sage of Lat-Nam	YBVpR	f7395b77-f7f7-404b-8639-9db6dc28d558
.525	8581	Shapeshifter	EWzoy	f15f2638-3895-459a-84af-fb91de06c395
.526	8603	Shatterstorm	E6DRZ	f7a1aa93-26d1-40b0-82d8-414f56a36337
.527	9288	Staff of Zegon	LmgWR	397a16db-dcba-4fca-a58b-438e43d7d574
.528	9447	Strip Mine	Yox7V	f57fd4c9-0004-4f71-a30f-2720943f57ca
.529	9471	Su-Chi	ErJKv	f27a3660-a50d-4402-97c2-8d70dcbc1782
.530	9653	Tablet of Epityr	YlyKj	4534c401-a144-41de-b4ee-f3b389d21316
.531	9721	Tawnos's Coffin	EJBD5	286fcfbe-296d-4b24-92d5-a06b3d0437d5
.532	9722	Tawnos's Wand	L3JrK	9ee3ed1a-8475-4f6c-a800-1affd9eed86a
.533	9723	Tawnos's Weaponry	LVzbx	b73fe4b5-142f-4b1f-b48d-7aa65782bdb5
.534	9827	Tetravus	E0xPe	c1b83a15-1d0b-4fc6-b7cb-fcd0063bfa7d
.535	9863	The Rack	kq7Nx	696d1e25-5c25-4522-b085-90d49fe23a18
.536	10050	Titania's Song	EZzJ7	4bb135e7-f9e3-4abc-8374-180316498fc3
.537	10154	Transmute Artifact	kaz07	2888553d-5ed0-4e47-8cc2-1491b5557c53
.538	10218	Triskelion	LVgmx	bab371a3-9e0c-4d98-b445-d0f3f86717dc
.539	10416	Urza's Avenger	kXANx	60bd9559-1a8f-47d0-af6b-d0681cae4060
.540	10419	Urza's Chalice	kpAdq	67678871-a1e4-42ef-b49d-bb646ee9595d
.541	10424	Urza's Mine	kpZ0B	08dea8f6-bd32-44a3-bec4-93a5607819df
.542	10425	Urza's Miter	Ebz40	23270d99-5a25-4647-95f8-64da9b8e8831
.543	10426	Urza's Power Plant	Egq5p	54445d1f-5426-47e9-9e02-0274cea7174f
.544	10428	Urza's Tower	Ebern	9e369f3f-354b-42bf-9b2f-286912730c6c
.545	10778	Wall of Spears	E6DG7	b4f34f06-7f89-4f2b-8979-8219ac1c4560
.546	10872	Weakstone	EJv84	5029bc71-29bf-47cf-a64b-7ab3d9af39ca
.547	11146	Xenic Poltergeist	kA58w	37055986-85e0-4568-a301-b8726da23b75
.548	11165	Yawgmoth Demon	YddAe	696a9fe1-ce63-4638-8793-5187fc726731
.549	7357	Priest of Yawgmoth	YlVZe	c9fd4054-42fc-4f95-a6f7-369a5da43dd5
.550	11178	Yotian Soldier	LzQ3N	9e71190b-c96c-4aea-9696-780c69eff395
.551	173	Abomination	E0e2m	a363bc91-8278-448e-9d5c-564e4b51eb62
.552	210	Acid Rain	EPrl3	13281377-6d16-4ed3-8aa6-c47d6eb783df
.553	226	Active Volcano	LGv86	35d304de-5a24-487e-87f9-0ba9b6d70296
.554	237	Adun Oakenshield	LDXZN	184da30e-0db4-450c-8856-5c23088c35be
.556	249	Aerathi Berserker	k7DlB	06673800-22a7-4ee3-92fa-7c7cd4865d30
.558	332	Akron Legionnaire	kp6zw	b3e10240-8a4f-410f-a9b2-5df89d7038df
.559	335	Al-abara's Carpet	YdzQe	e9f381b3-fbfd-4bd0-87e8-5c2615f8e8e8
.560	339	Alabaster Potion	EZadN	8ce1f383-258d-4fa1-a3c7-3424bb2e568c
.561	350	Alchor's Tomb	YoxAJ	e10ad2c6-b401-4a4e-bdce-705e2b87f492
.563	397	Amrou Kithkin	kyNb6	278d86b4-8d62-4932-a66d-062971295631
.564	465	Angelic Voices	E5P4d	03f49b52-05fb-4d5a-a317-9fd89afcaa25
.565	471	Angus Mackenzie	kq3zz	bb3920ac-7d61-494e-b7dd-bd37d4dee143
.566	489	Anti-Magic Aura	EQbQe	54642f0e-2d5f-49eb-8181-054c84038072
.568	529	Arcades Sabboth	EWvAr	8520de8b-0d8d-465a-b112-342ecbbaffa6
.569	580	Arena of the Ancients	EbAOJ	68ebdcc2-4449-4b10-82fb-51f5e14eab37
.570	766	Avoid Fate	EWWJG	04c9f48d-2213-4f95-8eac-b23bd2d95e34
.571	776	Axelrod Gunnarson	YxNzy	97f2b387-661e-435f-96c9-d3d5a601caa9
.573	794	Azure Drake	EJ4Z8	6653bce7-b0fc-49e3-8f45-f0bfcade8870
.575	801	Backfire	EQ80B	ad34094d-a7ec-4b04-a288-4d4f1a07fc6b
.576	858	Barbary Apes	YM7Xd	df25ffdd-995d-46ae-856b-f6368f9438ed
.577	868	Barktooth Warbeard	Yno03	bffbda3c-61c0-421d-a724-6bb9a7005c0f
.578	881	Bartel Runeaxe	Lm56B	3c635e33-c9f1-4508-986d-c0289921c299
.579	952	Beasts of Bogardan	kXAbD	cec0fe2c-e7e6-42d1-8128-58d70a7f1177
.580	1022	Black Mana Battery	EW81x	a81f7a0f-183f-438b-b252-738d8d30c245
.581	1057	Blazing Effigy	kpz9j	921011ff-1696-4575-9198-abe993a0ee7a
.582	1069	Blight	LKBMN	d857076b-d130-482b-b015-37c22f0bdd43
.583	1113	Blood Lust	YojzV	51d30379-bf83-4334-8556-bc23a81dbcd1
.584	1168	Blue Mana Battery	Yx0bQ	cd2cb84e-c079-486e-87ad-d188fe38bc76
.585	1233	Boomerang	Y2y6m	e9c163b0-fb4b-488b-a955-987c79f7bdf8
.586	1247	Boris Devilboon	ErNzv	b61e5753-d11d-4ef5-ae0e-510c4d5809a9
.587	1342	Brine Hag	Ydg83	2a1e7796-fbfb-4976-879f-bb748429d5c7
.589	1513	Carrion Ants	E0b5l	6d1b1f70-2f64-4ced-a183-53c6b564b193
.590	1533	Cat Warriors	kyq20	90823485-83cd-4260-b860-7f05d8588905
.595	1732	Chromium	YNv5B	15ec5a20-4e8f-40b2-9abf-c0bf1cf816c3
.596	1782	Cleanse	YBoxG	af581e5a-abdb-4d76-8bda-32555aafc8ac
.598	1849	Cocoon	kAqDw	897de61e-440f-4eaf-aef8-0dd1c6117288
.599	1895	Concordant Crossroads	kax9O	f51699d1-982d-4cfa-b0e0-7e89ec68dd96
.600	1986	Cosmic Horror	kXvAV	64288873-d3bf-49f6-b0e4-a1e712f8ba58
.601	2031	Craw Giant	Y2b6B	81c5ee8f-a060-486c-a7f1-7bd600f6911a
.603	2052	Crimson Kobolds	EQvj4	889f4908-42c0-46e2-a83f-394d9fcd58ba
.604	2054	Crimson Manticore	YedXO	9de6ffe8-70af-4505-bc2d-b0113cd6db99
.605	2063	Crookshank Kobolds	Yl01o	f51d9dde-536b-4314-8de1-2c05a9bf3dbc
.606	2179	Cyclopean Mummy	YnD5Z	8de50323-7ce8-4ca6-a90b-b4be9d639752
.607	2192	D'Avenant Archer	EZagN	dfc44b22-c46c-4b7e-91ff-3eff416bb357
.608	2197	Dakkon Blackblade	YBBmP	235bbf86-02ad-497b-b698-e60930bbde9c
.609	2243	Darkness	E5Wyp	584834fb-b7b6-40eb-9fec-8df17172ce5f
.611	2434	Demonic Torment	LRzbp	ac439803-71cc-4139-9314-2c0fff2ef876
.612	2500	Devouring Deep	EJOeg	0855a5a8-8c40-4396-9ad1-8fa0fc6a0c59
.613	2577	Disharmony	Egmvv	37fd8d07-0eed-4b41-9468-b524439cd204
.615	2613	Divine Offering	kXv2D	fe7c7a65-5a96-4986-877b-b34583092bb6
.616	2617	Divine Transformation	YjrQR	7b733fb5-3ece-452c-a360-330fd202bb0f
.617	2733	Dream Coat	L4KVP	07edbbf4-c3d6-4ec1-ae9b-4ae202fb6998
.618	2814	Durkwood Boars	YdZla	3741510d-a210-432c-a95b-a147689df995
.619	2848	Dwarven Song	kOjDW	29a50f72-9524-4440-9380-9d3e0b693351
.620	2912	Elder Land Wurm	YMBww	369b3ebc-572b-4614-aacb-4990309d8848
.621	2915	Elder Spawn	YBxOG	99cc045e-01a8-4f14-a86d-0a67ec35d6b7
.622	2963	Elven Riders	L3w4R	a4bf2a88-2771-4ea8-b448-35642e034965
.623	3007	Emerald Dragonfly	ErPzM	931f2093-4d43-449e-82e8-beb97d25a0e8
.624	3024	Enchanted Being	YN5WB	94c2880d-b37a-43ea-9fee-cd5a8ed75a7e
.625	3026	Enchantment Alteration	YxZXP	254aa8d0-f0f5-4fb2-a6ba-07453d71e229
.626	3051	Energy Tap	Yo26A	9f67692d-9df6-4841-a36b-26c28110b63b
.628	3141	Eternal Warrior	kqdxx	2a1a36ca-2467-4c23-ba03-744c76b0be51
.629	3152	Eureka	Ylydo	71725234-14fa-4a29-9efc-6dd2366d9798
.630	3166	Evil Eye of Orms-by-Gore	kal9x	4dc4d500-a8af-452b-8d6c-200035905104
.631	3261	Fallen Angel	LGj4o	d3baa621-1b50-4a7f-9ed4-4ae0e0e9e4e7
.634	3380	Field of Dreams	EQbV4	6a63e119-3b1b-4964-a4b9-b10170ff542b
.635	3417	Fire Sprites	EWvx1	7e001344-4c5a-47de-b788-384765fc1fcd
.637	3487	Flash Counter	E0zlW	dc14e61f-481a-4bfa-aca0-fb63dc952be6
.638	3488	Flash Flood	EJvlA	1d0aa638-6e51-4fd0-90e3-685db31b2c7a
.640	3589	Force Spike	YMln6	97a6c6c9-dd26-4ce7-850f-0b3fc49245bd
.642	3616	Fortified Area	EJVJm	8f89968f-0182-4639-96fd-0dc94b6ad926
.643	3656	Frost Giant	YlrDQ	a742bfa4-3730-4bfd-865c-92fb4b40f2f2
.645	3748	Gaseous Form	Ydaqv	c5464250-a6a9-4399-a67f-2488073794e9
.647	3847	Ghosts of the Damned	kA5qO	d15e5505-74ad-4540-8b23-ab5e5add9227
